,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
30970,0.39722738,4,0.47463423,9,1.1347214,0,10,4,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
30971,-1.3622476,4,0.38213778,15,-0.031359546,4,8,3,4,1,-0.14591825,-0.2166562,0.7744563,39,0
30972,1.8634565,6,1.4167945,9,1.1347214,2,10,0,4,1,-0.14591825,-0.2166562,-1.3312453,39,1
30973,0.47053882,4,-0.23016933,10,2.3008022,2,10,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
30974,0.76378465,5,-0.8342623,14,1.9121085,2,10,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
30975,-1.582182,5,-1.2121307,0,-1.5861341,4,3,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
30976,0.10398155,4,0.90960354,7,0.7460277,2,13,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
30977,0.25060445,6,0.2185565,11,-0.42005318,4,5,3,4,1,-0.14591825,-0.2166562,3.6090546,39,0
30978,2.3766367,4,-0.08569747,12,1.523415,4,8,1,4,0,-0.14591825,-0.2166562,-1.6551993,39,0
30979,-1.2156247,4,-0.5964603,9,1.1347214,4,1,3,4,0,-0.14591825,-0.2166562,1.5843415,39,0
30980,-1.1423132,2,1.2807357,11,-0.42005318,4,5,1,4,1,-0.14591825,-0.2166562,-0.035428904,31,0
30981,-0.48251012,4,0.16695061,11,-0.42005318,4,7,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
30982,0.5438503,4,0.049688626,11,-0.42005318,3,7,1,4,0,-0.14591825,-0.2166562,-0.035428904,4,0
30983,1.3502764,4,1.058604,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
30984,1.4968992,6,-0.38988513,0,-1.5861341,2,5,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
30985,-1.0690018,4,-1.4467684,15,-0.031359546,4,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
30986,0.5438503,2,-0.4695346,12,1.523415,0,10,1,4,0,1.020454,-0.2166562,1.1793989,39,1
30987,0.83709615,4,-1.0253944,11,-0.42005318,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
30988,0.5438503,4,0.1037957,15,-0.031359546,0,1,4,2,0,-0.14591825,-0.2166562,-0.4403715,38,0
30989,-0.3358872,4,-0.085877486,15,-0.031359546,2,14,0,2,1,-0.14591825,5.1908255,-0.035428904,39,0
30990,-0.8490674,4,-0.47910354,11,-0.42005318,4,7,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
30991,0.83709615,4,0.41931447,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,1.4223645,39,0
30992,-0.40919867,4,0.1162732,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
30993,-1.3622476,4,-0.558393,11,-0.42005318,4,3,3,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
30994,0.32391593,2,-0.674357,9,1.1347214,0,10,4,4,0,-0.14591825,1.3343654,-0.035428904,39,0
30995,-0.7024445,4,1.2380167,11,-0.42005318,4,11,1,1,1,-0.14591825,-0.2166562,-0.035428904,30,0
30996,2.5232596,6,1.3853971,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
30997,0.47053882,4,-1.3635377,11,-0.42005318,0,1,1,4,0,-0.14591825,-0.2166562,-1.0072912,39,0
30998,0.9104076,0,-0.22871977,12,1.523415,2,0,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
30999,-0.48251012,4,-0.62860614,0,-1.5861341,5,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31000,0.177293,6,-1.1667114,15,-0.031359546,0,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31001,-1.2889361,4,-0.23551276,15,-0.031359546,4,8,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31002,0.10398155,4,2.074265,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31003,0.39722738,4,1.7122091,11,-0.42005318,2,8,0,4,1,-0.14591825,-0.2166562,-1.2502568,26,0
31004,1.6435221,4,0.5558469,5,-2.3635213,0,8,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31005,-0.18926428,7,-1.0670998,12,1.523415,4,10,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31006,-1.2156247,4,-0.088388145,15,-0.031359546,2,6,0,4,1,-0.14591825,-0.2166562,-1.0072912,39,0
31007,0.47053882,4,0.67740077,9,1.1347214,2,10,5,1,0,0.555205,-0.2166562,-0.035428904,30,1
31008,-0.04264137,4,-0.11960558,11,-0.42005318,2,8,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31009,-0.11595283,4,-1.1591226,11,-0.42005318,2,1,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
31010,-0.40919867,6,1.6268941,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31011,-1.2889361,4,0.6606504,11,-0.42005318,4,6,3,4,1,-0.14591825,-0.2166562,-0.359383,39,0
31012,0.030670086,4,-0.705726,7,0.7460277,2,13,0,4,1,-0.14591825,-0.2166562,-0.035428904,10,1
31013,-1.2156247,4,-0.7468724,15,-0.031359546,4,8,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31014,-1.1423132,4,0.44552955,1,-1.1974404,2,8,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31015,0.76378465,6,-0.7515053,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
31016,-0.11595283,4,0.5015125,2,-0.8087468,5,9,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
31017,-1.3622476,4,0.10824856,11,-0.42005318,4,6,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31018,0.6904732,0,-0.049885057,9,1.1347214,2,0,0,4,1,-0.14591825,-0.2166562,3.204112,39,1
31019,0.6904732,4,-1.4234807,11,-0.42005318,0,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31020,-0.26257575,4,-1.207441,9,1.1347214,4,10,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31021,0.030670086,4,-1.0670998,9,1.1347214,2,4,0,4,1,-0.14591825,4.466188,0.7744563,39,1
31022,0.76378465,7,-0.6415195,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
31023,0.32391593,4,1.9723797,11,-0.42005318,0,6,1,4,1,-0.065488115,-0.2166562,-1.9791534,39,0
31024,-0.04264137,0,-0.8117895,15,-0.031359546,2,0,0,4,1,-0.14591825,-0.2166562,-2.060142,39,0
31025,-1.2156247,4,0.8538385,11,-0.42005318,2,8,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
31026,0.83709615,4,0.13964601,5,-2.3635213,0,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31027,0.5438503,4,-0.64189845,9,1.1347214,2,3,0,4,1,-0.14591825,-0.2166562,0.2885252,39,1
31028,-0.18926428,4,1.159902,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31029,-0.7024445,4,0.43002978,7,0.7460277,2,12,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
31030,0.177293,7,1.4500774,15,-0.031359546,0,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31031,1.3502764,5,0.63876504,15,-0.031359546,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31032,0.47053882,4,0.05471942,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
31033,-1.5088705,4,-0.012338861,1,-1.1974404,4,4,3,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
31034,-0.8490674,4,-0.2661807,1,-1.1974404,2,7,0,4,1,-0.14591825,-0.2166562,0.12654814,39,0
31035,1.5702107,4,-0.69681084,5,-2.3635213,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31036,-0.7024445,4,-1.5473937,11,-0.42005318,2,6,0,0,1,-0.14591825,-0.2166562,-0.035428904,39,0
31037,-1.435559,4,0.6969365,15,-0.031359546,4,8,3,4,0,-0.14591825,-0.2166562,-2.060142,39,0
31038,2.3766367,0,0.37561005,11,-0.42005318,6,0,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31039,2.1567023,4,-1.0787815,2,-0.8087468,6,12,1,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
31040,-0.62913305,5,-1.0010364,9,1.1347214,4,4,3,4,1,-0.14591825,-0.2166562,0.20753667,39,0
31041,0.61716175,5,1.3507974,12,1.523415,2,4,0,4,1,1.8883953,-0.2166562,0.7744563,39,1
31042,-1.435559,4,-0.2744422,11,-0.42005318,4,12,3,4,1,-0.14591825,-0.2166562,-0.19740595,39,0
31043,-0.3358872,6,-0.47150522,14,1.9121085,2,10,0,4,1,-0.14591825,-0.2166562,1.1793989,39,1
31044,0.98371905,4,-0.35570228,11,-0.42005318,2,4,0,1,1,13.394372,-0.2166562,-0.035428904,24,1
31045,-1.5088705,0,-0.17082302,15,-0.031359546,4,0,3,2,0,-0.14591825,-0.2166562,-1.3312453,39,0
31046,-0.48251012,4,-0.8539307,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31047,-0.5558216,4,-1.6036704,9,1.1347214,4,8,1,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
31048,-0.48251012,5,-0.62270373,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31049,0.177293,4,0.59884083,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,0.61247927,39,1
31050,-1.1423132,4,-0.60097,6,-1.9748276,4,8,4,2,0,-0.14591825,-0.2166562,-0.84531415,39,0
31051,-0.7024445,4,0.1331562,9,1.1347214,4,10,1,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
31052,0.030670086,4,0.24984026,14,1.9121085,0,10,1,4,1,-0.14591825,-0.2166562,2.3942268,39,1
31053,-1.2156247,2,-0.5267397,11,-0.42005318,4,6,2,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31054,0.32391593,4,0.55046564,11,-0.42005318,4,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31055,-1.1423132,4,-0.116081186,9,1.1347214,4,4,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31056,1.0570306,4,-0.89303064,11,-0.42005318,2,10,0,4,1,-0.14591825,-0.2166562,0.12654814,39,1
31057,-0.40919867,4,-0.45996568,15,-0.031359546,0,8,1,4,0,-0.14591825,-0.2166562,0.7744563,39,0
31058,0.39722738,6,0.12234615,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31059,0.177293,4,-0.86894727,11,-0.42005318,0,14,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31060,-1.5088705,4,-0.20653123,1,-1.1974404,4,12,3,4,1,-0.14591825,-0.2166562,-2.060142,39,0
31061,-1.5088705,4,-0.7586583,15,-0.031359546,4,12,3,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
31062,-1.1423132,4,0.44780335,11,-0.42005318,4,8,3,2,1,-0.14591825,-0.2166562,-2.3031075,39,0
31063,1.2769649,4,0.8096414,9,1.1347214,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31064,0.9104076,2,-0.8866735,15,-0.031359546,2,1,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31065,-1.0690018,4,-0.03282205,15,-0.031359546,5,10,3,4,1,-0.14591825,-0.2166562,1.0984104,39,0
31066,-1.2156247,4,0.09398044,15,-0.031359546,4,12,3,4,1,-0.14591825,-0.2166562,-2.060142,39,0
31067,-0.3358872,7,-0.117928654,15,-0.031359546,2,10,0,2,1,0.44796485,-0.2166562,-0.035428904,39,1
31068,-0.99569035,4,0.05888806,3,-3.1409085,4,9,1,4,0,-0.14591825,-0.2166562,-0.035428904,13,0
31069,-1.435559,0,-1.4037839,15,-0.031359546,4,0,3,4,1,-0.14591825,-0.2166562,-2.4650846,39,0
31070,1.3502764,1,1.1420337,9,1.1347214,2,13,0,4,1,-0.14591825,-0.2166562,0.61247927,39,1
31071,-0.5558216,4,-1.3414438,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
31072,0.39722738,4,0.36515057,11,-0.42005318,2,13,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
31073,0.030670086,4,-0.2277155,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
31074,-1.2156247,4,-1.0021827,15,-0.031359546,4,12,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31075,-0.48251012,4,-0.25745496,11,-0.42005318,4,7,2,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
31076,-0.18926428,4,-0.082552046,7,0.7460277,2,13,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31077,-0.48251012,4,-0.24242891,11,-0.42005318,2,6,0,4,1,-0.14591825,-0.2166562,-0.84531415,39,0
31078,1.6435221,2,-0.11927398,9,1.1347214,2,10,0,4,1,-0.14591825,-0.2166562,0.12654814,39,0
31079,1.0570306,4,0.102298774,1,-1.1974404,0,3,2,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31080,0.61716175,4,0.7248001,1,-1.1974404,4,7,4,2,0,0.78146553,-0.2166562,-0.035428904,39,0
31081,0.9104076,4,-0.25423375,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31082,1.130342,4,-1.4611217,15,-0.031359546,2,12,0,4,1,0.842262,-0.2166562,0.7744563,39,1
31083,2.3033252,4,4.292295,11,-0.42005318,0,11,1,4,0,-0.14591825,-0.2166562,-0.6833371,39,0
31084,-0.3358872,4,0.123577796,12,1.523415,4,13,4,2,0,-0.14591825,-0.2166562,-0.035428904,0,0
31085,-0.3358872,4,-0.37540856,11,-0.42005318,4,1,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31086,0.25060445,4,-0.78711873,15,-0.031359546,0,8,4,4,0,-0.14591825,-0.2166562,-0.6833371,39,0
31087,-1.3622476,4,0.87921035,15,-0.031359546,4,8,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31088,-1.2156247,0,0.05082553,15,-0.031359546,4,0,3,4,0,-0.14591825,-0.2166562,-0.9263027,39,0
31089,-0.7024445,4,-0.20502484,9,1.1347214,2,11,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31090,-0.99569035,4,-0.9488715,11,-0.42005318,4,1,3,1,0,-0.14591825,-0.2166562,-0.035428904,39,0
31091,-0.40919867,4,0.30301887,15,-0.031359546,4,10,1,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
31092,0.5438503,5,0.28596532,9,1.1347214,2,7,0,4,1,0.842262,-0.2166562,-0.035428904,0,1
31093,-1.0690018,4,0.45617852,9,1.1347214,4,10,1,4,1,-0.14591825,-0.2166562,-0.11641742,39,0
31094,-0.40919867,4,-1.1126517,14,1.9121085,2,4,0,1,1,-0.14591825,-0.2166562,1.9892842,24,1
31095,-1.2889361,4,-0.39160943,15,-0.031359546,4,12,3,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
31096,-0.40919867,4,0.39094877,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
31097,-0.04264137,6,2.0238056,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
31098,0.177293,4,-0.20355633,12,1.523415,0,4,4,4,0,-0.14591825,-0.2166562,0.36951372,39,0
31099,-0.04264137,4,0.4943974,11,-0.42005318,0,7,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31100,0.61716175,4,0.85935247,11,-0.42005318,5,3,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
31101,2.3033252,2,1.3726922,11,-0.42005318,6,1,1,4,0,-0.14591825,-0.2166562,-2.3031075,39,0
31102,-0.11595283,4,0.71964616,15,-0.031359546,2,4,0,2,1,-0.14591825,4.466188,1.5843415,5,1
31103,1.4968992,4,0.68249786,15,-0.031359546,0,4,1,4,0,-0.14591825,-0.2166562,0.9364334,28,0
31104,-1.435559,4,-1.11917,11,-0.42005318,4,5,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31105,1.8634565,4,-0.6657734,11,-0.42005318,0,8,1,4,0,-0.14591825,-0.2166562,-2.060142,39,0
31106,-0.48251012,4,-0.15204519,9,1.1347214,2,4,0,4,1,0.8950697,-0.2166562,-0.035428904,39,1
31107,-1.2156247,4,1.2006694,11,-0.42005318,4,3,1,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31108,0.98371905,4,0.17549632,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,-0.359383,39,0
31109,-0.77575594,4,-0.00509111,1,-1.1974404,2,6,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31110,-0.62913305,4,0.17896388,7,0.7460277,4,10,1,2,0,-0.14591825,-0.2166562,-1.2502568,39,0
31111,0.47053882,2,0.92981195,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
31112,-1.0690018,4,-1.5683126,11,-0.42005318,4,3,1,4,1,-0.14591825,3.7291427,-0.035428904,39,0
31113,1.2036535,7,1.0157523,14,1.9121085,2,10,0,4,1,1.8883953,-0.2166562,-0.035428904,39,1
31114,1.4968992,6,-0.69067156,11,-0.42005318,2,4,0,4,1,-0.14591825,-0.2166562,1.5843415,12,0
31115,-0.9223789,0,-0.54030675,9,1.1347214,4,0,1,4,0,-0.14591825,-0.2166562,3.204112,39,0
31116,-0.18926428,4,-0.16873871,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31117,1.2036535,4,-0.6218984,11,-0.42005318,3,7,1,4,1,-0.14591825,-0.2166562,-0.035428904,31,0
31118,-0.40919867,4,0.5106172,11,-0.42005318,5,13,1,4,1,-0.14591825,-0.2166562,0.45050222,39,0
31119,0.32391593,7,-0.83747405,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31120,-0.3358872,2,-0.21520959,11,-0.42005318,4,11,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31121,1.4235878,1,-0.56837875,0,-1.5861341,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31122,-0.9223789,4,0.0674622,7,0.7460277,5,3,1,3,0,-0.14591825,-0.2166562,-0.035428904,39,0
31123,-0.18926428,4,-0.07299259,11,-0.42005318,4,1,2,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31124,0.83709615,2,0.3478791,15,-0.031359546,2,11,0,4,1,-0.14591825,-0.2166562,0.9364334,39,1
31125,0.47053882,6,-0.05204517,9,1.1347214,0,10,1,4,1,-0.14591825,-0.2166562,0.36951372,39,0
31126,-1.3622476,4,-0.98186064,15,-0.031359546,4,8,2,1,1,-0.14591825,-0.2166562,-0.84531415,39,0
31127,-0.18926428,4,-0.6955981,12,1.523415,2,4,0,1,1,-0.14591825,-0.2166562,-0.035428904,36,1
31128,0.030670086,4,-0.5604773,5,-2.3635213,3,7,4,3,0,-0.14591825,-0.2166562,-0.035428904,6,0
31129,-0.8490674,4,1.067055,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,1.1793989,39,0
31130,0.76378465,6,-0.7225522,9,1.1347214,2,5,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31131,0.83709615,4,1.1725974,11,-0.42005318,5,8,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
31132,0.25060445,6,-1.5633861,10,2.3008022,2,10,0,4,1,1.8883953,-0.2166562,-0.035428904,39,1
31133,-0.5558216,4,1.503796,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31134,0.177293,4,-0.44275108,12,1.523415,4,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31135,-1.1423132,4,0.25685117,11,-0.42005318,4,6,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31136,-0.77575594,4,-0.024806889,14,1.9121085,0,10,4,4,1,-0.14591825,-0.2166562,1.1793989,39,0
31137,0.83709615,4,-0.54061943,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31138,1.7168336,4,-0.28299737,15,-0.031359546,2,1,5,4,0,-0.14591825,-0.2166562,-0.19740595,39,1
31139,-0.48251012,4,-0.45825085,11,-0.42005318,2,7,0,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
31140,0.9104076,4,-0.3357307,12,1.523415,2,10,0,4,1,0.8950697,-0.2166562,0.36951372,39,1
31141,1.4968992,4,-0.07310628,9,1.1347214,2,10,0,4,1,0.5328633,-0.2166562,-0.035428904,39,0
31142,0.25060445,4,-0.72601974,7,0.7460277,2,10,0,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
31143,-0.77575594,4,-0.3175876,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
31144,0.030670086,4,-0.58158576,11,-0.42005318,2,7,0,4,1,-0.14591825,4.466188,-0.035428904,39,1
31145,-0.48251012,4,-0.116033815,0,-1.5861341,0,8,4,2,0,-0.14591825,-0.2166562,-1.4122338,39,0
31146,-0.9223789,4,-0.8155224,15,-0.031359546,4,13,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31147,-0.40919867,0,0.12050816,5,-2.3635213,5,0,1,4,1,-0.14591825,-0.2166562,-0.035428904,13,0
31148,-0.9223789,6,1.8427066,11,-0.42005318,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31149,-1.435559,4,-0.2886345,11,-0.42005318,4,6,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31150,-0.18926428,4,1.1290067,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31151,-1.2889361,4,0.34212828,15,-0.031359546,4,8,2,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
31152,0.030670086,4,0.026865317,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,1.2603874,39,0
31153,0.6904732,6,-0.69926465,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31154,0.39722738,4,0.7420147,2,-0.8087468,4,14,1,2,1,-0.14591825,-0.2166562,-0.359383,39,0
31155,1.2036535,4,-1.2613301,9,1.1347214,6,5,3,1,1,-0.14591825,-0.2166562,-0.035428904,39,0
31156,0.83709615,4,-0.15181781,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31157,-0.3358872,2,0.41987345,7,0.7460277,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31158,0.32391593,4,0.9796083,9,1.1347214,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31159,0.25060445,4,1.0134596,15,-0.031359546,0,7,1,4,1,-0.14591825,-0.2166562,0.36951372,39,0
31160,-0.5558216,4,-0.5033385,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,26,0
31161,-0.77575594,6,-1.4975026,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31162,-0.8490674,4,0.14087765,8,0.35733408,4,7,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
31163,-0.3358872,4,-0.082305714,11,-0.42005318,2,3,0,4,1,0.8950697,-0.2166562,-0.035428904,39,1
31164,1.2769649,6,-0.41880035,11,-0.42005318,2,8,0,4,1,-0.14591825,4.5034127,1.5843415,39,1
31165,-1.1423132,4,-1.5493169,11,-0.42005318,4,1,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31166,-1.0690018,4,-0.7570761,15,-0.031359546,4,8,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31167,-1.2156247,4,0.19898283,9,1.1347214,4,1,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31168,-0.04264137,4,-1.0152192,15,-0.031359546,0,3,4,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31169,-0.40919867,4,0.8635211,5,-2.3635213,2,6,0,4,1,-0.14591825,-0.2166562,-0.035428904,26,0
31170,2.2300138,0,-0.78836936,10,2.3008022,2,0,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
31171,-1.2889361,4,-1.0130875,15,-0.031359546,4,13,1,4,0,-0.14591825,-0.2166562,0.7744563,39,0
31172,-0.04264137,4,-0.58657867,12,1.523415,4,1,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31173,0.5438503,1,-1.5994543,9,1.1347214,2,4,0,4,1,1.8883953,-0.2166562,-0.035428904,39,1
31174,-0.26257575,4,-1.335854,11,-0.42005318,2,5,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
31175,-0.7024445,6,0.73023826,9,1.1347214,5,10,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31176,-0.40919867,5,-1.4148214,15,-0.031359546,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31177,-0.62913305,4,0.863559,9,1.1347214,4,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31178,0.61716175,5,-0.2045227,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31179,0.030670086,4,0.061862953,15,-0.031359546,2,8,5,4,0,-0.14591825,-0.2166562,-1.3312453,39,0
31180,-1.435559,0,-1.424144,11,-0.42005318,4,0,3,4,1,-0.14591825,-0.2166562,1.5843415,39,0
31181,-1.582182,4,-0.41222525,0,-1.5861341,4,8,3,4,0,-0.14591825,-0.2166562,-2.4650846,39,0
31182,0.6904732,2,-0.8309084,9,1.1347214,4,1,4,4,0,-0.14591825,-0.2166562,-0.4403715,39,0
31183,0.9104076,4,-0.55623287,11,-0.42005318,0,8,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31184,1.2769649,4,-0.049506087,0,-1.5861341,0,3,1,4,1,-0.14591825,-0.2166562,1.2603874,39,0
31185,-0.99569035,4,-0.09308734,12,1.523415,4,10,3,4,0,0.20572662,-0.2166562,-0.7643256,39,0
31186,-0.18926428,6,1.245814,9,1.1347214,2,5,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31187,-0.5558216,4,0.48311365,15,-0.031359546,2,3,0,4,1,0.44796485,-0.2166562,0.7744563,39,1
31188,-0.18926428,4,0.085861064,12,1.523415,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
31189,1.4968992,4,0.15140347,10,2.3008022,4,10,1,4,1,-0.14591825,-0.2166562,0.7744563,39,0
31190,-0.99569035,4,-0.45544648,15,-0.031359546,4,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
31191,0.61716175,6,-0.16811341,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,2.7991693,39,1
31192,-0.9223789,4,0.4603377,11,-0.42005318,4,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
31193,1.3502764,6,-0.13108829,15,-0.031359546,6,4,2,4,1,-0.14591825,-0.2166562,-1.2502568,39,0
31194,0.9104076,4,0.9441748,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
31195,0.98371905,4,0.8465244,15,-0.031359546,4,10,1,4,1,-0.14591825,-0.2166562,-0.27839446,39,1
31196,-0.04264137,4,-0.6414247,15,-0.031359546,2,14,0,4,1,0.842262,-0.2166562,0.20753667,39,1
31197,0.32391593,1,0.3124362,12,1.523415,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
